,id,RF_pred
10352,213189,-1
13275,272563,-1
9641,199400,-1
13194,270936,-1
12439,255665,-1
28602,582701,-1
1444,30258,-1
10893,224809,-1
23293,475784,-1
9183,189855,-1
31172,634129,-1
14631,300537,-1
29342,598373,-1
25187,514599,-1
14602,299885,-1
9535,197057,-1
13532,278096,-1
9577,198007,-1
18233,375200,-1
3811,78430,-1
11022,227406,-1
14872,305399,-1
6471,133038,-1
143,3152,-1
25842,526992,-1
17463,359241,-1
8399,173183,-1
7096,145947,-1
11019,227328,-1
18570,381851,-1
4665,96144,-1
4881,100778,-1
29472,600871,-1
14246,292453,-1
14796,303851,-1
18057,371710,-1
29511,601631,-1
4129,84629,-1
17951,369705,-1
21737,445136,-1
30903,629474,-1
126,2810,-1
30493,621074,-1
28239,575422,-1
30885,629086,-1
13118,269483,-1
18850,387724,-1
4841,99846,-1
10270,211710,-1
5595,114796,-1
7422,152462,-1
4177,85573,-1
23292,475756,-1
17654,363304,-1
19346,397601,-1
24105,492444,-1
27737,565542,-1
23938,488983,-1
8445,174031,-1
11894,245156,-1
15441,317462,-1
5959,122637,-1
27025,551279,-1
25121,513094,-1
2609,54471,-1
12065,248708,-1
22795,466227,-1
11291,233055,-1
29851,608132,-1
1405,29385,-1
17964,369826,-1
24572,501786,-1
12157,250506,-1
17245,354823,-1
13334,274105,-1
22718,464614,-1
3838,79105,-1
8314,171783,-1
6880,141332,-1
7130,146421,-1
14672,301236,-1
2649,55130,-1
15655,321349,-1
9182,189843,-1
12102,249231,-1
2470,51727,1
21646,443154,-1
20698,424844,-1
28775,586223,-1
25408,518888,-1
16356,336332,-1
10605,218723,-1
30391,618999,-1
14911,306432,-1
23806,486411,-1
6805,139661,-1
109,2343,-1
15091,309946,-1
9158,189473,-1
12667,260127,-1
26972,549954,-1
28896,589034,-1
21303,436864,-1
8753,180948,-1
19590,402881,-1
30932,630150,-1
24133,493006,-1
16163,332621,-1
1055,21938,-1
2631,54762,-1
29465,600811,-1
16581,341057,-1
20481,420493,-1
1661,34623,-1
3538,72933,-1
3702,76317,-1
15060,309437,-1
1691,35110,-1
7475,153489,-1
8917,184213,-1
4431,91152,-1
5155,106187,-1
4524,93200,-1
26475,539590,-1
3856,79340,-1
13815,284130,-1
968,20208,-1
10637,219349,-1
4810,99060,-1
4939,101685,-1
26036,530947,-1
19491,400851,-1
30454,620194,-1
15600,320267,-1
23397,477920,-1
28325,577011,-1
31309,636464,-1
338,7061,-1
3972,81856,-1
19434,399438,-1
7784,160831,-1
27770,566196,-1
26344,537208,-1
17808,366838,-1
10473,215774,-1
2248,46829,-1
13835,284439,-1
16328,335719,-1
2396,50192,-1
27346,557454,-1
16284,334813,-1
14217,291723,-1
3213,66597,-1
25225,515369,-1
26657,543265,-1
18941,389333,-1
25200,514889,-1
30404,619209,-1
28400,578760,-1
17042,350374,-1
2885,60191,-1
7109,146122,-1
27356,557670,-1
28323,576987,-1
8783,181604,-1
5788,119043,-1
21086,432191,-1
22745,465399,-1
9008,186488,-1
8499,175245,-1
29394,599483,-1
9843,203531,-1
5821,119808,-1
7743,159743,-1
7630,157290,-1
16234,333914,-1
15408,316733,-1
14203,291321,-1
3168,65615,-1
8451,174121,-1
14954,307113,-1
137,3042,-1
19196,394478,-1
2999,62506,-1
19115,392759,-1
2372,49614,-1
6784,139300,-1
20905,428394,-1
3561,73406,-1
7809,161548,-1
27947,569477,-1
3898,80211,-1
3571,73615,-1
11131,229554,-1
22151,453091,-1
8309,171731,-1
22479,459686,-1
20675,424442,-1
23520,480748,-1
17936,369343,-1
2913,60851,-1
31154,633771,-1
12051,248300,-1
3121,64950,-1
26339,537141,-1
24293,496205,-1
20961,429611,-1
6753,138621,-1
4324,89003,-1
30564,622295,-1
26077,531666,-1
11906,245593,-1
24641,503573,-1
7996,165354,-1
15244,313289,-1
8257,170603,-1
28220,574967,-1
1446,30285,-1
10761,221888,-1
21839,447337,-1
11591,239193,-1
21859,447694,-1
7596,156459,-1
27108,552955,-1
8034,166097,-1
3899,80225,-1
24483,499916,-1
29140,594103,-1
10267,211657,-1
6442,132490,-1
30598,622951,-1
20628,423470,-1
21793,446452,-1
4226,86605,-1
6183,127069,-1
30793,626934,-1
24920,508846,-1
14655,300959,-1
24818,506942,-1
14010,287813,-1
8635,178364,-1
20201,415593,-1
27090,552636,-1
16817,345774,-1
31044,631984,-1
14667,301179,-1
11552,238290,-1
20693,424719,-1
67,1365,-1
576,12238,-1
15714,322730,-1
15161,311497,-1
7227,148267,-1
7399,152126,-1
1423,29833,-1
16033,329877,-1
888,18196,-1
25859,527330,-1
12596,258904,-1
20559,422078,-1
1484,31020,-1
17050,350538,-1
1934,39656,-1
1399,29313,-1
15447,317565,-1
24512,500613,-1
9633,199235,-1
9702,200635,-1
17848,367483,-1
20392,418897,-1
7528,154774,-1
20488,420616,-1
19475,400611,-1
479,10210,-1
7276,149172,-1
28214,574890,-1
9405,194566,-1
13654,280742,-1
196,4287,-1
17205,354059,-1
17827,367073,-1
30792,626906,-1
26738,544997,-1
31098,632894,-1
8135,168200,-1
27412,558738,-1
11048,227956,-1
7735,159511,-1
24165,493738,-1
27575,562177,-1
18990,390322,-1
8728,180303,-1
17950,369690,-1
30615,623278,-1
24282,496037,-1
13309,273284,-1
8585,177213,-1
23845,487175,-1
351,7342,-1
14255,292622,-1
5894,121445,-1
15661,321514,-1
26570,541757,-1
17755,365485,-1
29262,596632,-1
10668,219881,-1
8379,172873,-1
29461,600783,-1
29236,596210,-1
2911,60790,-1
3440,70938,-1
9229,190773,-1
19500,401032,-1
24340,497192,-1
14573,299405,-1
17711,364572,-1
11776,242850,1
11507,237302,-1
26586,542112,-1
14306,293733,-1
21114,432832,-1
1239,25576,-1
26040,531078,-1
16133,332103,-1
27773,566298,-1
14511,298075,-1
30865,628652,-1
27192,554252,-1
1977,40804,-1
28709,584658,-1
13526,277973,-1
16989,349384,-1
26995,550602,-1
4384,90277,1
5266,108296,-1
23082,471830,-1
19302,396520,-1
29100,593371,-1
24233,495244,-1
16794,345320,-1
4713,97177,-1
23313,476222,-1
30988,630876,-1
2477,51817,-1
22838,466987,-1
20757,425872,-1
26773,545847,-1
10769,222096,-1
30435,619635,-1
7675,158056,-1
20164,414842,-1
9839,203508,-1
16221,333711,-1
4643,95662,-1
279,5724,-1
4667,96179,-1
18719,384877,-1
5652,115968,-1
11691,241449,-1
2021,41836,-1
6962,142778,-1
30996,630954,-1
5640,115664,-1
368,7546,-1
23444,479014,-1
28583,582324,-1
16577,340892,-1
23280,475517,1
17023,350055,-1
27896,568579,-1
4510,92899,-1
20641,423654,-1
10511,216555,-1
9847,203595,-1
20531,421605,-1
18306,376763,-1
13898,285582,-1
13872,285081,-1
2616,54605,-1
30667,624517,-1
27016,550987,-1
1517,31558,-1
1738,36031,-1
9117,188621,-1
13789,283675,-1
8473,174688,-1
11267,232764,-1
14792,303728,-1
23252,475208,-1
18324,377256,-1
30478,620786,-1
5383,110588,-1
15574,319908,-1
6584,135290,-1
25111,512932,-1
14348,294557,-1
16843,346338,-1
16605,341492,-1
17061,350772,-1
4360,89776,-1
28657,583706,-1
15559,319637,-1
27092,552751,-1
12942,265799,-1
14189,291100,-1
26085,531809,-1
2002,41437,-1
19579,402680,-1
12230,252169,-1
25893,528136,-1
25377,518497,-1
27029,551326,-1
4257,87352,-1
17661,363537,-1
11406,235253,-1
22616,462433,-1
3807,78333,-1
25501,520849,-1
29525,601965,-1
5281,108574,-1
359,7413,-1
11930,246054,-1
24095,492323,-1
7690,158302,-1
26192,534154,-1
24865,507894,-1
8087,167204,-1
23980,490053,-1
21128,433177,-1
22192,453989,-1
19022,391104,-1
14969,307378,-1
19519,401475,-1
16858,346669,-1
9154,189351,-1
27517,560796,-1
1660,34576,-1
28947,590153,-1
20579,422490,-1
15979,328828,-1
18343,377666,-1
27935,569256,-1
14105,289713,-1
12528,257513,-1
17737,365124,-1
28527,581309,-1
25612,522770,-1
25726,524571,-1
27131,553339,-1
14504,297903,1
928,19177,-1
19008,390820,-1
24409,498406,-1
25814,526400,-1
25567,522017,-1
355,7383,-1
9932,205431,-1
20044,412561,-1
28393,578522,-1
6724,137963,-1
25791,525761,-1
26829,546946,-1
21302,436844,-1
15563,319670,-1
6683,137324,-1
26471,539562,-1
3804,78233,-1
6494,133510,-1
5023,103448,-1
31068,632440,-1
16845,346381,-1
19669,404798,-1
27648,563689,-1
21873,447900,-1
11973,246893,-1
19018,391052,-1
31389,637575,-1
25735,524775,-1
13287,272792,-1
18359,377981,-1
17450,358905,-1
26867,547935,-1
13145,269979,-1
13502,277234,-1
23654,483445,-1
20733,425417,-1
7818,161760,-1
26566,541718,-1
28699,584500,-1
26013,530415,-1
26636,542796,-1
19796,407398,-1
4019,82711,-1
25946,529182,-1
22297,456027,-1
24637,503481,-1
1882,38683,-1
28107,572726,-1
30637,623730,-1
17287,355692,-1
6311,129705,-1
2363,49392,-1
21864,447771,-1
6474,133100,-1
10178,209971,-1
20554,421957,-1
6069,124715,-1
27216,554796,-1
8198,169563,-1
7771,160580,-1
13856,284764,-1
27802,566826,-1
18669,383883,-1
659,13888,-1
3512,72473,-1
662,14016,-1
16437,338135,-1
26542,541091,-1
2104,43553,-1
24287,496158,-1
5474,112394,-1
28790,586802,-1
17268,355369,-1
25951,529343,-1
14543,298968,-1
20962,429671,-1
29613,603812,-1
10556,217593,-1
28277,576117,-1
30200,615223,-1
24763,505849,-1
30282,616968,-1
25844,527039,-1
3084,64302,-1
5871,120832,-1
11324,233642,-1
317,6536,-1
5970,122838,-1
21511,440610,-1
11014,227266,-1
18161,373821,-1
13002,267068,-1
24712,504831,-1
2588,54138,-1
7239,148459,-1
3502,72237,-1
29802,607230,-1
28876,588692,-1
18798,386545,-1
28878,588718,-1
15879,326799,-1
22078,451557,-1
20677,424513,-1
9241,191061,-1
30981,630792,-1
24967,509896,-1
7575,155914,-1
30688,624899,-1
15388,316270,-1
6045,124200,-1
23224,474647,-1
22421,458473,-1
17504,360186,-1
10385,213889,-1
31171,634123,-1
7334,150775,-1
927,19131,-1
23134,473229,-1
27790,566637,-1
17239,354681,-1
24232,495224,-1
29904,609000,-1
9742,201515,-1
7041,144606,-1
8064,166783,-1
16700,343493,-1
11955,246494,-1
16474,338867,-1
25494,520650,-1
12345,254345,-1
14440,296538,-1
14126,289974,-1
9888,204353,-1
14534,298655,-1
11281,232906,-1
228,4831,-1
1254,25902,-1
20814,426916,-1
27932,569239,-1
1806,37408,-1
15752,323876,-1
6655,136827,-1
6131,125981,-1
10547,217337,-1
26804,546169,-1
26561,541573,-1
1198,24722,-1
10214,210715,-1
4586,94566,-1
10964,226207,-1
23732,484999,-1
5729,117484,-1
9267,191815,-1
31399,637931,-1
3889,80096,-1
25868,527580,-1
26096,532132,-1
18989,390298,-1
14128,289998,-1
283,5769,-1
12515,257126,-1
11583,238990,-1
24324,496792,-1
21230,435252,-1
12533,257634,-1
16621,341747,-1
11726,242010,-1
9463,195746,-1
10944,225829,-1
4487,92257,-1
4793,98785,-1
4310,88529,-1
9250,191281,-1
192,4173,-1
13129,269735,-1
459,9725,-1
30174,614441,-1
28379,578292,-1
10150,209575,-1
20454,419995,-1
8875,183228,-1
24921,508852,-1
22401,457941,-1
29634,604305,-1
17549,361150,-1
28299,576517,-1
17802,366617,-1
25401,518787,-1
29155,594543,-1
520,11121,-1
27125,553261,-1
23055,471355,-1
5357,110159,-1
27369,557946,-1
13562,278789,-1
2429,50711,-1
26311,536691,-1
16360,336514,-1
8915,184172,-1
689,14571,-1
20502,421030,-1
4154,85106,-1
28533,581385,-1
21763,445686,-1
30904,629484,-1
7319,150256,-1
14271,292905,-1
25573,522112,-1
12186,251189,-1
185,3928,-1
14388,295348,-1
29122,593781,-1
3400,69988,-1
24270,495815,-1
11532,237747,-1
23472,479665,-1
27693,564613,-1
8467,174493,-1
29379,599160,-1
15048,309109,-1
10430,214869,-1
27987,570401,-1
21671,443751,-1
5125,105561,-1
15458,317727,-1
28849,587913,-1
10993,226745,-1
7867,162823,-1
21243,435526,-1
1079,22446,-1
29086,593031,-1
12290,253361,-1
19510,401227,-1
10465,215568,-1
11793,243219,-1
21247,435550,-1
18835,387429,-1
27249,555420,-1
29136,593996,-1
28626,583111,-1
31197,634515,-1
8822,182079,-1
7730,159399,-1
18346,377705,-1
13354,274481,-1
25912,528491,-1
22474,459566,-1
16693,343408,-1
21609,442550,-1
9303,192429,-1
27652,563907,-1
16047,330279,-1
27020,551203,-1
5806,119388,-1
1389,29121,-1
14473,297267,-1
19903,409571,-1
25613,522784,-1
22953,469275,-1
6607,135903,-1
1093,22749,-1
21075,431922,-1
26782,545952,-1
17421,358197,-1
27208,554672,-1
7846,162399,-1
16841,346302,-1
210,4608,-1
28794,586849,-1
17108,351676,-1
31414,638148,-1
18729,385121,-1
5910,121777,-1
22770,465902,-1
4958,102023,-1
11054,228004,-1
26260,535616,-1
3896,80197,-1
10510,216533,-1
20822,426979,-1
12007,247478,-1
27540,561496,-1
22699,464146,-1
2723,56754,-1
5777,118843,-1
1596,33393,-1
16808,345502,-1
4042,83126,-1
15601,320293,-1
25117,513047,-1
17994,370258,-1
12214,251843,-1
19493,400892,-1
15859,326269,-1
24590,502238,-1
12677,260314,-1
17778,365964,-1
28051,571553,-1
19824,408012,1
11883,245020,-1
4624,95313,-1
27312,556759,-1
21599,442425,-1
28578,582245,-1
21338,437535,-1
25313,517264,-1
29063,592334,-1
23781,485828,-1
8188,169336,-1
17786,366120,-1
21550,441283,-1
10947,225866,-1
26491,539848,-1
8180,169215,-1
16167,332652,-1
8942,184649,-1
16603,341467,-1
5988,123160,-1
27190,554190,-1
15829,325597,-1
16384,337065,-1
14773,303325,-1
880,18095,-1
23595,482352,-1
6337,130416,-1
2221,46338,-1
27846,567679,-1
15375,315878,-1
11467,236519,-1
386,7912,-1
26366,537667,-1
835,17340,-1
7569,155758,-1
19389,398550,-1
28022,570951,-1
5748,118135,-1
1029,21429,-1
25073,512142,-1
23111,472707,-1
20678,424538,-1
22197,454057,-1
7032,144329,-1
11428,235956,-1
8144,168448,-1
14516,298265,-1
24926,508929,-1
6722,137956,-1
19541,402004,-1
22082,451661,-1
23053,471332,-1
14917,306581,-1
16107,331439,-1
2529,52939,-1
24699,504622,-1
7885,163270,-1
20568,422225,-1
26283,536007,-1
29445,600536,-1
5484,112551,-1
22593,461954,-1
25817,526451,-1
19982,411108,-1
15700,322470,-1
30115,613194,-1
6264,128954,-1
25338,517791,-1
31308,636459,-1
10824,223002,-1
2709,56468,-1
7823,161838,-1
19441,399558,-1
1978,40809,-1
8681,179401,-1
20113,413778,-1
3815,78525,-1
25818,526466,-1
18540,381352,-1
4637,95553,-1
29711,605603,-1
1908,39196,-1
23441,478938,-1
11561,238395,-1
15300,314479,-1
9754,201867,-1
4977,102541,-1
3372,69380,-1
25662,523581,-1
19070,392129,-1
638,13378,-1
3194,66134,-1
13578,279045,-1
23235,474914,-1
27326,556997,-1
26544,541117,-1
29371,599031,-1
2416,50546,-1
17071,350959,-1
14045,288560,-1
31135,633430,-1
897,18447,-1
6949,142534,-1
14298,293413,-1
22862,467533,-1
10531,216972,-1
31061,632354,-1
13134,269801,-1
874,17965,-1
21130,433217,-1
29241,596324,-1
28554,581803,-1
24948,509488,-1
992,20618,-1
7651,157696,-1
23490,480097,-1
16570,340750,-1
14076,289175,-1
29460,600753,-1
6804,139650,-1
3907,80383,-1
31008,631162,-1
841,17441,-1
162,3507,-1
31074,632537,-1
18849,387701,-1
5462,112169,-1
7878,163120,-1
8258,170611,-1
16156,332461,-1
5328,109543,-1
15308,314674,-1
3127,65028,-1
945,19626,-1
9474,195933,-1
8474,174700,-1
2434,50899,-1
12101,249229,-1
5862,120603,-1
9546,197325,-1
3816,78561,-1
1700,35249,-1
15057,309367,-1
15423,317050,-1
845,17490,-1
4959,102063,-1
3806,78274,-1
29527,602059,-1
28009,570747,-1
19970,410857,-1
14598,299812,-1
12916,265236,-1
21614,442601,-1
8185,169282,-1
853,17644,-1
7930,164005,-1
4306,88416,-1
8825,182170,-1
9456,195587,-1
4560,93903,-1
13509,277525,-1
25653,523445,-1
8424,173574,-1
26763,545615,-1
21248,435555,-1
12001,247422,-1
10951,225906,-1
6649,136650,-1
11931,246059,-1
22572,461517,-1
9082,187801,-1
17696,364234,-1
6416,132084,-1
8952,184885,-1
9799,202729,-1
747,15576,-1
7384,151896,-1
20212,415702,-1
6490,133398,-1
1498,31262,-1
17733,365056,-1
9615,198751,-1
28999,591258,-1
27015,550986,-1
16908,347745,-1
9751,201790,-1
19678,404939,-1
1873,38519,-1
8208,169729,-1
28636,583302,-1
21070,431801,-1
10542,217289,-1
30277,616862,-1
12297,253448,-1
20349,418248,-1
22420,458422,-1
25182,514511,-1
26924,549063,-1
16804,345450,-1
19979,411032,-1
14844,304918,-1
26977,550041,-1
15744,323601,-1
28751,585786,-1
13758,283106,-1
2998,62503,-1
7526,154767,-1
22264,455377,-1
19197,394487,-1
22162,453374,-1
3241,67022,-1
28094,572497,-1
20265,416561,-1
5220,107363,-1
23400,477953,-1
221,4766,-1
18821,387112,-1
9807,202814,-1
17663,363545,-1
17332,356433,-1
8,212,-1
1753,36393,-1
27627,563299,-1
21797,446552,-1
6327,130156,-1
329,6993,-1
13604,279677,-1
23429,478608,-1
19833,408184,-1
1863,38311,-1
3430,70691,-1
6414,131983,-1
9236,190929,-1
7265,149053,-1
6592,135583,-1
11737,242236,-1
9423,194935,-1
22043,450949,-1
3,128,-1
7137,146567,-1
9370,193691,-1
12195,251419,1
30343,618051,-1
5646,115871,-1
30175,614451,-1
10337,212919,-1
24058,491604,-1
23765,485619,-1
12981,266786,-1
8343,172274,-1
1188,24589,-1
3392,69811,-1
6534,134242,-1
6790,139376,-1
31409,638040,-1
24268,495780,-1
13508,277461,-1
13084,268731,-1
7307,149956,-1
20456,420076,-1
18349,377766,-1
1180,24410,-1
28303,576629,-1
5345,109903,-1
3760,77415,-1
2503,52300,-1
9682,200085,-1
8525,175934,-1
3348,68837,-1
25909,528462,-1
23404,478019,-1
4112,84321,-1
5454,111923,-1
24460,499512,-1
1050,21890,-1
14145,290281,-1
26494,539933,-1
1591,33327,-1
30143,613532,-1
22024,450646,-1
27566,561993,-1
15314,314842,-1
20433,419585,-1
9356,193405,-1
17992,370231,-1
29931,609467,-1
26302,536452,-1
6801,139532,-1
15988,329000,-1
8775,181469,-1
18799,386556,-1
7667,157957,-1
21369,437969,-1
22121,452425,-1
16153,332416,-1
10449,215250,-1
4252,87303,-1
25294,516869,-1
850,17531,-1
7247,148656,-1
15883,326826,-1
22273,455508,-1
30108,613110,-1
613,12981,-1
7949,164288,-1
22729,464984,-1
7110,146135,-1
26007,530282,-1
3165,65562,-1
5919,121905,-1
6634,136261,-1
15466,317869,-1
16112,331561,-1
30889,629211,-1
22406,458083,-1
30704,625342,-1
13672,281056,-1
9917,205202,-1
28580,582284,-1
27964,569946,-1
15255,313613,-1
6387,131563,-1
25147,513711,-1
20022,411899,-1
25661,523563,-1
3349,68907,-1
21474,439876,-1
4875,100588,-1
6206,127627,-1
6714,137783,-1
12647,259775,-1
41,976,-1
27355,557648,-1
12481,256515,-1
29466,600812,-1
5808,119465,-1
11025,227439,-1
19919,409795,-1
18177,374224,-1
26216,534751,-1
4412,90741,-1
4756,97995,-1
25052,511560,-1
5329,109564,-1
1265,26250,-1
25767,525346,-1
20049,412659,-1
6028,123913,-1
28557,581831,-1
16441,338209,-1
12947,266025,-1
5732,117564,-1
4996,102959,-1
20067,412932,-1
26436,538949,-1
10796,222550,-1
27866,568008,-1
308,6375,-1
20599,422856,-1
19638,403978,-1
296,5975,-1
24867,507910,-1
10740,221363,-1
7554,155474,-1
30966,630606,-1
28028,571011,-1
30537,621792,-1
26226,534893,-1
31215,634854,-1
2904,60554,-1
14794,303760,-1
251,5259,-1
10675,220132,-1
18396,378590,-1
22906,468316,-1
10170,209863,-1
1159,24176,-1
559,11934,-1
29572,602957,-1
17242,354718,-1
8758,181029,-1
25026,511040,-1
14542,298927,-1
18367,378159,-1
31314,636531,-1
30091,612739,-1
17785,366118,-1
24122,492701,-1
29888,608696,-1
23686,484195,-1
31292,636233,-1
20948,429297,-1
6137,126059,-1
30556,622185,-1
8374,172844,-1
4857,100283,-1
9395,194277,-1
11047,227937,-1
27117,553092,-1
31090,632792,-1
8303,171645,-1
17092,351392,-1
28006,570730,-1
14276,293036,-1
16533,340031,-1
415,8552,-1
5123,105553,-1
24802,506574,-1
10249,211282,-1
24443,499165,-1
4140,84853,-1
2813,58677,-1
17128,352206,-1
12461,256149,-1
20869,427863,-1
30676,624658,-1
20753,425791,-1
14791,303686,-1
29849,608084,-1
15623,320770,-1
16727,343934,-1
8932,184450,-1
11033,227618,-1
20627,423457,1
14518,298309,-1
14924,306694,-1
15967,328411,-1
19819,407899,-1
27822,567314,-1
3445,71146,-1
21538,441056,-1
8107,167655,-1
17113,351861,-1
19802,407529,-1
9753,201863,-1
1430,29941,-1
17475,359555,-1
25652,523424,-1
29008,591369,-1
442,9149,-1
26884,548210,-1
529,11298,-1
15877,326703,-1
8547,176467,-1
12226,252066,1
13085,268751,-1
29692,605280,-1
8898,183745,-1
20520,421435,-1
14110,289765,-1
2766,57824,-1
16953,348760,-1
20834,427219,-1
7141,146640,-1
1529,31878,-1
20957,429449,-1
24554,501384,-1
3582,73821,-1
29230,596125,-1
14241,292338,-1
8008,165659,-1
17798,366500,-1
2720,56695,-1
28279,576212,-1
7902,163457,-1
4616,95070,-1
29378,599147,-1
10014,207108,-1
10057,207900,-1
24231,495173,-1
28954,590295,-1
13067,268391,-1
16003,329218,-1
22807,466454,-1
20372,418547,-1
3677,75741,-1
27726,565357,-1
11791,243177,-1
5037,103764,-1
25042,511356,-1
9946,205711,-1
11213,231606,-1
26538,540956,-1
28941,590049,-1
3689,75927,-1
2038,42132,-1
14158,290455,-1
26965,549823,-1
6677,137232,-1
25419,519127,-1
3680,75764,-1
29621,604010,-1
16170,332686,-1
3891,80138,-1
1752,36382,-1
14567,299297,-1
1637,34239,-1
25694,524059,-1
28363,577798,-1
12660,259973,-1
3152,65370,-1
1971,40548,-1
25778,525531,-1
13063,268280,-1
21571,441756,-1
7992,165301,-1
1136,23576,-1
5574,114306,-1
26737,544954,-1
23307,476073,-1
13402,275258,-1
23863,487591,-1
10919,225314,-1
29601,603659,-1
8542,176438,-1
3562,73414,-1
8269,170813,-1
5775,118792,-1
8205,169676,-1
9657,199682,-1
25324,517446,-1
31422,638409,-1
25933,528890,-1
12347,254385,-1
26194,534182,-1
13009,267162,-1
13884,285401,-1
2492,52170,-1
15650,321246,-1
17187,353635,-1
4739,97658,-1
690,14587,-1
26379,537861,-1
12136,249986,-1
23804,486390,-1
1739,36032,-1
9532,197030,-1
7803,161393,-1
27390,558319,-1
12492,256791,-1
24688,504480,-1
25939,528940,-1
30796,626983,-1
7266,149056,-1
30100,612869,-1
23428,478602,-1
427,8815,-1
18820,387101,-1
22081,451604,-1
11805,243490,-1
7761,160239,-1
14732,302583,-1
11030,227566,-1
24076,491954,-1
17792,366253,-1
5818,119781,-1
10121,209111,-1
23492,480120,-1
13980,287196,-1
14020,288088,-1
31307,636426,-1
7886,163279,-1
28833,587678,-1
13984,287331,-1
174,3726,-1
6199,127522,-1
30977,630753,-1
12870,264128,-1
29285,597002,-1
20382,418613,-1
31081,632641,-1
9132,188926,-1
14694,301652,-1
27080,552459,-1
3220,66701,-1
27047,551736,-1
27975,570140,-1
2944,61461,-1
12179,251041,-1
4632,95433,-1
17801,366575,-1
7909,163520,-1
1589,33285,-1
29518,601770,-1
951,19737,-1
21720,444731,-1
8684,179470,-1
10190,210207,-1
1569,32830,-1
6489,133373,-1
17046,350462,-1
22481,459705,-1
15464,317828,-1
22816,466642,-1
3581,73810,-1
17541,360891,-1
3339,68628,-1
5594,114791,-1
27897,568584,-1
6826,140039,-1
17365,357082,-1
19234,395133,-1
24204,494494,-1
30672,624608,-1
6399,131781,-1
11705,241670,-1
21937,449226,-1
24089,492207,-1
26063,531444,-1
2812,58645,-1
24745,505552,-1
11549,238247,-1
25097,512587,-1
14626,300477,-1
20984,430029,-1
5161,106287,-1
23741,485126,-1
3628,74757,-1
11657,240700,-1
14552,299062,-1
15278,313963,-1
26032,530777,-1
8949,184836,-1
23359,477194,-1
17218,354257,-1
2730,57022,-1
17760,365610,-1
12194,251418,-1
21485,440040,-1
26592,542225,-1
18301,376619,-1
29363,598866,-1
23973,489894,-1
21503,440364,-1
9071,187601,-1
8990,186223,-1
29096,593270,-1
20504,421094,-1
18122,372892,-1
1606,33601,-1
10665,219826,-1
29055,592095,-1
10826,223023,-1
18322,377236,-1
27904,568725,-1
21938,449227,-1
23828,486833,-1
48,1132,-1
30327,617796,-1
2865,59708,-1
29065,592381,-1
24308,496496,-1
9539,197137,-1
4179,85593,-1
17091,351358,-1
2017,41754,-1
22912,468512,-1
23577,481986,-1
11278,232860,-1
5733,117574,-1
19066,392025,-1
15926,327683,-1
12273,252946,-1
19109,392672,-1
23793,486108,-1
10594,218304,-1
10392,214101,-1
2123,44261,-1
14475,297284,-1
977,20364,-1
15265,313763,-1
5349,109940,-1
7003,143703,-1
7421,152457,-1
13595,279507,-1
1490,31165,-1
12137,250031,-1
13021,267338,-1
12693,260604,-1
18631,383020,-1
8275,170976,-1
3013,62875,-1
28160,573637,-1
26748,545276,-1
8763,181189,-1
6265,128959,-1
17615,362422,-1
7292,149564,-1
13969,286972,-1
12146,250287,-1
30571,622532,-1
8218,169925,-1
9972,206285,-1
150,3238,-1
23667,483664,-1
23596,482365,-1
30660,624356,-1
3243,67055,-1
24081,492061,-1
2815,58680,-1
6093,125205,-1
21547,441237,-1
21566,441602,-1
18608,382632,-1
7561,155549,-1
19698,405345,-1
4098,84128,-1
17043,350425,-1
906,18588,-1
28823,587455,-1
22544,461032,-1
28154,573454,-1
2898,60464,-1
7048,144819,-1
22844,467047,-1
28084,572285,-1
11224,231827,-1
9515,196694,-1
12408,255301,-1
27909,568782,-1
3479,71719,-1
9471,195883,-1
4940,101690,-1
2507,52449,-1
13816,284133,-1
19091,392464,-1
30150,613633,-1
10751,221692,-1
22707,464390,-1
31255,635404,-1
25620,522864,-1
7311,150106,-1
25945,529131,-1
26454,539295,-1
9675,199984,-1
15162,311500,-1
7889,163341,-1
12700,260833,-1
1909,39224,-1
14709,302034,-1
13468,276652,-1
6605,135898,-1
22159,453275,-1
12261,252775,-1
9386,194086,-1
29475,600903,-1
21771,445843,-1
11825,243987,-1
4193,85918,-1
11088,228814,-1
11840,244223,-1
17275,355513,-1
6858,140910,-1
26855,547559,-1
18008,370575,-1
29848,608080,-1
9006,186463,-1
25135,513397,1
11922,245910,-1
21575,441840,-1
26119,532682,-1
24060,491693,-1
3316,68264,-1
12412,255379,-1
10811,222782,-1
5208,107235,-1
21421,439067,-1
23044,471138,-1
21301,436843,-1
11081,228733,-1
26057,531363,-1
21089,432236,-1
6029,123916,-1
7705,158637,-1
17057,350711,-1
12905,265103,-1
20898,428253,-1
5218,107347,-1
22196,454038,-1
6632,136251,-1
26128,532912,-1
8933,184454,-1
6436,132380,-1
30210,615398,-1
24508,500458,-1
10522,216812,-1
2916,60911,-1
26553,541268,-1
23502,480260,-1
8018,165863,-1
16810,345526,-1
9203,190189,-1
23424,478539,-1
6405,131856,-1
17880,368087,-1
18022,370937,-1
13528,278038,-1
10268,211658,-1
14187,291095,-1
7171,147111,-1
3210,66571,-1
5850,120428,-1
27432,559115,-1
15597,320244,-1
19932,410086,-1
27772,566253,-1
1269,26343,-1
29258,596590,1
15224,312836,-1
5108,105324,-1
28169,573796,-1
23518,480713,-1
16427,337962,-1
12403,255220,-1
11967,246767,-1
